,Company,Events,Average,Penetration,ClosePenetration
78,BF-B,207,2.42512077294686,0.013102367258681595,0.0005541796543405926
79,CHRW,212,2.2830188679245285,0.01215788792646644,-0.0006744485501808775
80,COG,194,2.247422680412371,0.018260334698904746,-0.0026420289426533723
81,CDNS,217,2.5990783410138247,0.01761800316017567,0.0033548142826912656
82,CPB,213,2.272300469483568,0.013255069640634496,-0.0005617573001020822
83,COF,209,2.45933014354067,0.016735778601389275,0.0015756321994081443
84,CAH,207,2.367149758454106,0.015560749527343504,0.00020837627772124853
85,KMX,201,2.417910447761194,0.01802762740525506,0.0014681382182598574
86,CCL,213,2.4131455399061035,0.023572407780966087,0.00721292344229646
87,CARR,44,2.6136363636363638,0.05161722123269157,0.03157961973239666
88,CTLT,210,2.538095238095238,0.01991497655000178,0.0024123806402312612
89,CAT,226,2.398230088495575,0.016246052773472547,0.0031736414200741444
90,CBOE,204,2.5588235294117645,0.016576926635944136,0.002386020785594743
91,CBRE,210,2.395238095238095,0.019332661131554234,0.004925918843507219
92,CDW,205,2.424390243902439,0.016464785477823957,0.0031848222434952642
93,CE,209,2.3684210526315788,0.014125771841481713,0.0003282757004279147
94,CNC,204,2.4607843137254903,0.02011038771186036,0.0034478844326893284
95,CNP,230,2.3391304347826085,0.013505000635311392,0.0009576397017368564
96,CERN,204,2.2401960784313726,0.013873223439819386,0.0010859880948462664
97,CF,210,2.2142857142857144,0.021061002331697654,-0.0015409884459083925
98,SCHW,222,2.391891891891892,0.01589319394611109,0.000373253540521004
99,CHTR,198,2.3383838383838382,0.014920791736841861,0.0002875417194200456
100,CVX,230,2.256521739130435,0.012418081727772099,-0.00010303541325835258
101,CMG,183,2.5027322404371586,0.020812251038367754,0.003061147168302318
102,CB,225,2.3422222222222224,0.012011261501535348,0.0007308550177155738
103,CHD,211,2.308056872037915,0.011418980820607114,0.0002797835023311366
104,CI,198,2.4494949494949494,0.015202078143596904,-0.00016343815826944515
105,CINF,206,2.4223300970873787,0.013582084534593343,0.0005684072206522406
106,CTAS,219,2.4657534246575343,0.014792727633957689,0.0019963773100336053
107,CSCO,226,2.3628318584070795,0.011095898401306604,-0.0002826685537746495
108,C,225,2.2133333333333334,0.014306113999913593,0.0008030823953494428
109,CFG,215,2.3488372093023258,0.020743134722919426,0.0034330831422615805
110,CTXS,210,2.4047619047619047,0.014434515523508442,0.0016736291709606179
111,CLX,205,2.4878048780487805,0.012315966479170895,0.0001908525050980731
112,CME,206,2.412621359223301,0.015257711734975853,0.002429983887565957
113,CMS,219,2.3607305936073057,0.010847197354410646,-0.0005659201324078463
114,KO,218,2.376146788990826,0.008139520256820005,-0.0005225406199758034
115,CTSH,224,2.419642857142857,0.010814412906752165,-0.0001359745635131886
116,CL,222,2.2612612612612613,0.008268212168435707,-0.0018485846627531914
117,CMCSA,216,2.388888888888889,0.011455065318910267,-0.001744829698818486
118,CMA,200,2.145,0.018675050921228696,0.0014446226885210024
119,CAG,200,2.485,0.013766112810957359,-0.0016155422135340097
120,COP,214,2.2990654205607477,0.017693228764755303,0.0011126269459343617
121,ED,210,2.280952380952381,0.008523387798903796,-0.0033749335124795016
122,STZ,209,2.521531100478469,0.014653002043584083,0.0023355089362346393
123,COO,217,2.327188940092166,0.013257184274680794,0.000764881375140662
124,CPRT,218,2.467889908256881,0.016911170791484742,0.003357420356771773
125,GLW,210,2.4,0.011720413126106907,-0.001482810469548563
126,CTVA,87,2.1839080459770117,0.02022214247208368,-0.002322343201788019
127,COST,192,2.5833333333333335,0.01237602033393452,0.00222257131932555
128,CCI,188,2.49468085106383,0.012989665116265276,0.00016783923733900606
129,CSX,218,2.4541284403669725,0.015089891107269241,0.0012099134891021969
130,CMI,219,2.1689497716894977,0.011488163275113396,-0.0009815280126162713
131,CVS,192,2.3072916666666665,0.012020661399806997,-0.001415124509839205
132,DHI,210,2.433333333333333,0.018442385682217087,0.0008408709902976697
133,DHR,204,2.4019607843137254,0.012373924580884179,0.0015589104795069014
134,DRI,213,2.2863849765258215,0.015848927392050564,0.0010005710850420318
135,DVA,210,2.361904761904762,0.016695585292207202,0.0017859985979079382
136,DE,217,2.557603686635945,0.01592644417757141,0.0030818450888516684
137,DAL,208,2.3509615384615383,0.02272664323955614,0.004985240483393659
138,XRAY,204,2.2794117647058822,0.013261737911877465,-1.583982162501101e-05
139,DVN,216,2.300925925925926,0.02649525802938211,0.0029020824267180835
140,DXCM,189,2.417989417989418,0.02675901846706556,0.002162272634243547
141,FANG,216,2.310185185185185,0.027078326961639212,0.0005989874884310799
142,DLR,195,2.4358974358974357,0.01305644078898108,-0.0013906542378645116
143,DFS,216,2.259259259259259,0.01741487032156745,0.002561406606346153
144,DISCA,209,2.3301435406698565,0.02254538339049738,0.001409596478030465
145,DISCK,197,2.4213197969543145,0.025169408993729957,0.004701750268390993
146,DISH,198,2.4292929292929295,0.022325643332716427,0.000734293313813527
147,DG,198,2.525252525252525,0.013143019809260954,-0.00010365895166482434
148,DLTR,208,2.3653846153846154,0.014742618033246798,-0.0010444482863357263
149,D,201,2.4527363184079602,0.01011329082183939,-0.0013235243912167905
150,DPZ,207,2.536231884057971,0.017844129564146414,0.002437314359664284
151,DOV,228,2.4035087719298245,0.012865639779492307,0.0008559237652022385
152,DOW,87,2.3908045977011496,0.021989337116158327,-0.0008033584839611307
153,DTE,222,2.2837837837837838,0.008945324913223985,-0.0016789495363794442
154,DUK,202,2.222772277227723,0.0097116624366444,-0.001124653988905478
155,DRE,224,2.513392857142857,0.012331441070690405,0.0005183980060454157
156,DD,208,2.2740384615384617,0.013185259868779027,-0.0012322957121796685
157,DXC,206,2.2718446601941746,0.020768009537562637,0.0008065457218293976
158,EMN,204,2.4313725490196076,0.017642529061591385,0.0035916111700507168
159,ETN,235,2.323404255319149,0.01181479442666676,0.0004295588878312096
160,EBAY,211,2.4028436018957344,0.017599735819688253,0.0035968185715786597
161,ECL,214,2.457943925233645,0.012077350029605501,0.0019106641552138043
162,EIX,218,2.4128440366972477,0.012703199358068195,-0.0001663438768933827
163,EW,200,2.45,0.01568613356839786,0.0013492790415303032
164,EA,208,2.3365384615384617,0.014481033407686462,-0.0011782707737354482
165,EMR,225,2.1555555555555554,0.011946090836992166,-0.0008822128004538017
166,ENPH,190,2.4842105263157896,0.06059587106470857,0.011992119636196237
167,ETR,214,2.3457943925233646,0.011171376910232537,-0.00122960153082811
168,EOG,221,2.266968325791855,0.01862402733185858,0.00016463934867830686
169,EFX,214,2.322429906542056,0.013752033671128391,0.0019637157411024715
170,EQIX,198,2.525252525252525,0.014650687113111661,-0.0015215987819113621
171,EQR,203,2.374384236453202,0.012471262761311278,-0.00016608448375834132
172,ESS,203,2.3054187192118225,0.012944704761955623,0.0001426312601074089
173,EL,224,2.3348214285714284,0.013115147586183248,0.0011667421230267157
174,ETSY,193,2.7875647668393784,0.04252907706410586,0.013178456231371297
175,EVRG,210,2.3380952380952382,0.01123862839069024,6.66100094232513e-05
176,ES,212,2.30188679245283,0.010125669991562381,-0.0011820192737481414
177,RE,219,2.3424657534246576,0.013103029209439844,0.0011959322071181677
178,EXC,211,2.3033175355450237,0.00971209407684384,-0.0015002538047574883
179,EXPE,215,2.5209302325581397,0.021763945302482556,0.006154752261869125
180,EXPD,226,2.252212389380531,0.011967380860661993,0.0018992908362478484
181,EXR,199,2.5376884422110555,0.013414906513740592,-2.015458255658529e-05
182,XOM,219,2.136986301369863,0.011124719320975576,-0.0006370524779683564
183,FFIV,215,2.302325581395349,0.014374884752163565,0.0014755891548094838
184,FB,209,2.4210526315789473,0.014001598807409064,0.000829249153630216
185,FAST,202,2.4356435643564356,0.014036371029005769,2.527587648571346e-05
186,FRT,204,2.3186274509803924,0.01455026025764095,0.0015970481582384716
187,FDX,206,2.470873786407767,0.014912430225744233,0.0015672223712132935
188,FIS,228,2.3552631578947367,0.010019302118486922,-0.0008456800156733249
189,FITB,214,2.2009345794392523,0.015441743554190597,0.00014023685064514833
190,FE,215,2.3302325581395347,0.012050730973959005,-0.0005646644063954632
191,FRC,209,2.3684210526315788,0.01422095321465674,0.0015594010093775122
192,FISV,202,2.4207920792079207,0.010904156057097847,-0.0011143483202729128
193,FLT,201,2.283582089552239,0.015402840823272694,0.0004097751725808702
194,FLIR,213,2.3333333333333335,0.014650780372411569,-0.000516337193336941
195,FLS,210,2.4857142857142858,0.01815247243442754,0.000563959694942914
196,FMC,219,2.4748858447488584,0.015553659130989671,0.0006150436374063794
197,F,203,2.226600985221675,0.015406931919109301,0.00110419597086795
198,FTNT,204,2.338235294117647,0.020637175480418737,0.005082254599418014
199,FTV,199,2.4120603015075375,0.013919340518631333,0.0015305950582264003
200,FBHS,200,2.44,0.01687417895723727,0.0023014809390743823
201,FOXA,86,2.3255813953488373,0.020536620211755043,-0.0015296478275856804
202,FOX,86,2.4767441860465116,0.019754655106350272,-0.001444058911010547
203,BEN,225,2.2,0.013470048429830555,-0.0028875686911170586
204,FCX,223,2.475336322869955,0.02650871692237487,0.002417597528277834
205,GPS,198,2.313131313131313,0.022627328979827943,-0.0030300618915994324
206,GRMN,209,2.61244019138756,0.013965819157759043,0.0008980747920519001
207,IT,208,2.3028846153846154,0.014049428802064196,0.0012438756192119553
208,GD,217,2.327188940092166,0.012398870842530404,0.0007164063578531284
209,GE,207,2.1256038647342996,0.0147072866059933,-0.0030043766381468496
210,GIS,205,2.273170731707317,0.011775865829138683,-0.000692351651090305
211,GM,196,2.295918367346939,0.01787964789946338,0.0021583610622603134
212,GPC,209,2.339712918660287,0.011059701847219895,-0.001087472195659069
213,GILD,197,2.238578680203046,0.01205281683699507,-0.0018094579262442163
214,GL,231,2.2034632034632033,0.010766674223045477,0.00017440619202250098
215,GPN,205,2.55609756097561,0.014417561722945347,0.00020314910898093893
216,GS,214,2.336448598130841,0.014972707009898608,0.0016646126157247511
217,GWW,215,2.358139534883721,0.01573823651590266,0.0007782973459779007
218,HAL,207,2.236714975845411,0.02197157723564533,0.0028602093441694944
219,HBI,210,2.1952380952380954,0.020813816039868885,0.0006656431393314656
220,HIG,214,2.2616822429906542,0.010869278983634167,-0.0022502368547113794
221,HAS,210,2.176190476190476,0.014844164832413633,0.0005218975912043711
222,HCA,216,2.435185185185185,0.01779197485388639,0.0033438006171734942
223,PEAK,199,2.71356783919598,0.01803725198220529,0.0033027795394693863
224,HSIC,202,2.4603960396039604,0.015688309148390284,0.0008581744478616922
225,HSY,201,2.487562189054726,0.011678559995054788,0.0014481583599096205
226,HES,219,2.310502283105023,0.023451209562301713,0.0014391995737354135
227,HPE,208,2.293269230769231,0.017500375655042092,0.0009766369814085535
228,HLT,201,2.482587064676617,0.016649086232933055,0.0020776218787282095
229,HFC,213,2.3615023474178405,0.024115377569181515,-0.0011655821419032171
230,HOLX,201,2.4129353233830844,0.01414754367196477,0.00027745080930360487
231,HD,200,2.56,0.011718881674199075,0.0016688192308895852
232,HON,234,2.282051282051282,0.010602498189340517,0.0010420652159950985
233,HRL,213,2.2863849765258215,0.0112169655738414,-0.000708148341778234
234,HST,212,2.259433962264151,0.019222635999958264,0.0031131064676423376
235,HWM,210,2.395238095238095,0.022439231800127465,0.004333290235821777
236,HPQ,213,2.3145539906103285,0.01693815179701727,0.002380079184303
237,HUM,200,2.575,0.01986773124735514,0.005838288060236226
238,HBAN,222,2.1666666666666665,0.016696510030342653,0.0013295101438487692
239,HII,218,2.2981651376146788,0.016511325975430133,0.0023292984675025875
240,IEX,231,2.2510822510822512,0.011073748047377315,0.0010351769419720742
241,IDXX,205,2.702439024390244,0.017328749292805888,0.0009768774100394858
242,INFO,218,2.3211009174311927,0.012442395769878364,0.0009343937666352953
243,ITW,221,2.3936651583710407,0.011103553960853016,-0.00017679831806137168
244,ILMN,200,2.65,0.018926838890380843,0.0016011683305087849
245,INCY,194,2.4536082474226806,0.02157704520388993,0.0005888977133051126
246,IR,165,2.478787878787879,0.02243702326372051,0.0020609617368098423
247,INTC,232,2.2629310344827585,0.012880392677159312,-0.0008403104298726025
248,ICE,205,2.4829268292682927,0.011276059825133394,-0.00041068512021508836
249,IBM,224,2.294642857142857,0.009112746419080928,-0.00033370084379247885
250,IP,212,2.410377358490566,0.015229535552573305,0.001739004079466161
251,IPG,223,2.282511210762332,0.016187757384341212,0.00031350050332078504
252,IFF,226,2.243362831858407,0.011137967451129726,-0.0020372629581022618
253,INTU,210,2.3857142857142857,0.013073539185147792,-9.239130315045808e-05
254,ISRG,212,2.4292452830188678,0.014247284907975727,0.001111142176942044
255,IVZ,218,2.330275229357798,0.01739165638853929,-0.000946294052975799
256,IPGP,204,2.3872549019607843,0.02077936124282412,-0.00021623916207861652
257,IQV,207,2.5555555555555554,0.01820160360789898,0.004539238832534912
258,IRM,213,2.356807511737089,0.011741865166769032,-0.00165214140151927
259,JKHY,216,2.4074074074074074,0.011737223840309681,-0.0006522165548435501
260,J,214,2.3878504672897196,0.016143546953954625,0.0034097854061251745
261,JBHT,205,2.5658536585365854,0.017692521127032373,0.0023448065677189123
262,SJM,209,2.430622009569378,0.013004611464372796,-0.00038354385789915186
263,JNJ,213,2.4741784037558685,0.01019473128752397,0.0011706113915428025
264,JCI,220,2.3863636363636362,0.013258157680474586,0.0006903022321899993
265,JPM,224,2.294642857142857,0.013736552050700504,0.0018415820155446567
266,JNPR,215,2.4558139534883723,0.012092697316981335,-0.0008165008492991578
267,KSU,220,2.286363636363636,0.014140082226169857,-0.00022561369284066933
268,K,198,2.3484848484848486,0.009969210175993688,-0.0021051822104597518
269,KEY,225,2.2088888888888887,0.017580412353444156,0.0013623465796053038
270,KEYS,218,2.389908256880734,0.015708646960898024,0.0007661718892910011
271,KMB,209,2.2822966507177034,0.011109870015422244,-0.00010577369061674316
272,KIM,207,2.3285024154589373,0.01875164255027772,0.0015399819263376474
273,KMI,220,2.090909090909091,0.013127535834135442,-0.001937549120466569
274,KLAC,212,2.4716981132075473,0.016923289439378434,-0.0003433975180304532
275,KHC,191,2.356020942408377,0.011852966635450497,-0.0004087259243554654
276,KR,210,2.2666666666666666,0.01493458632233077,-0.002338673885673628
277,LB,207,2.3333333333333335,0.023130581996919867,0.0018217362828992626
278,LHX,217,2.423963133640553,0.013363794895823672,0.0012687758436288321
279,LH,209,2.3588516746411483,0.014029572008365665,0.0022947763304269546
280,LRCX,206,2.5097087378640777,0.02020957573150597,0.0017763021157140495
281,LW,194,2.520618556701031,0.016767501741271344,0.0011305141513108996
282,LVS,216,2.240740740740741,0.016464007917794832,-0.0016847869066937426
283,LEG,201,2.472636815920398,0.01882595930793368,0.0030024645372921373
284,LDOS,206,2.4466019417475726,0.01489610870859439,0.003119332857545173
285,LEN,206,2.441747572815534,0.022048342881031,0.0042970094381120484
286,LLY,205,2.5707317073170732,0.013638650903135234,0.0011645530071886462
287,LNC,217,2.23963133640553,0.018636341347512703,0.00112748953845162
288,LIN,224,2.174107142857143,0.009442052223632426,0.00037707053978294335
289,LYV,212,2.3726415094339623,0.019799470585244082,0.004140661029382886
290,LKQ,202,2.371287128712871,0.01780204215784734,0.002643217973120681
291,LMT,184,2.516304347826087,0.014783191790140893,0.002912676823043471
292,L,227,2.290748898678414,0.01134351076807034,-0.0003718800055289042
293,LOW,196,2.4285714285714284,0.015238295497975493,0.0016263562570244705
294,LUMN,191,2.424083769633508,0.0168823848238604,-0.005083516038802212
295,LYB,220,2.0954545454545452,0.014313193286714812,-0.0006586293687587275
296,MTB,212,2.2547169811320753,0.014512261625210443,0.0007891592229714122
297,MRO,217,2.193548387096774,0.024970026807215988,-0.0003129737516087125
298,MPC,215,2.2651162790697676,0.018801789531430458,-0.0018091745989500443
299,MKTX,203,2.522167487684729,0.01983416453105514,0.0036014436682404987
300,MAR,202,2.400990099009901,0.015977733768119666,0.0009749138450880617
301,MMC,206,2.5145631067961167,0.00974003500812034,-0.0005420891679351529
302,MLM,221,2.158371040723982,0.01783818898582344,0.002362601234620792
303,MAS,218,2.243119266055046,0.014557611053725304,0.0006224252354409604
304,MA,208,2.6971153846153846,0.014683858203760357,0.001515077368880517
305,MKC,202,2.376237623762376,0.011267964457674383,-8.761918803805896e-05
306,MXIM,211,2.184834123222749,0.012114721849551379,-0.0011815495404837915
307,MCD,214,2.4953271028037385,0.00933483055824257,5.219619989389416e-05
308,MCK,205,2.4926829268292683,0.015167396803773475,-0.0014087969166752775
309,MDT,200,2.385,0.011325342120830164,-0.00014879877713489377
310,MRK,208,2.3028846153846154,0.010349956863024897,-0.00014085716530589087
311,MET,234,2.2264957264957266,0.013651690314468518,0.0004735151427198615
312,MTD,216,2.4305555555555554,0.015167021099758196,0.0008938531344746337
313,MGM,223,2.4529147982062782,0.025105812502587654,0.005746373219988854
314,MCHP,213,2.492957746478873,0.019984083859208985,0.0032749679655314874
315,MU,225,2.2933333333333334,0.024435747776193874,0.0021232842999104684
316,MSFT,217,2.5161290322580645,0.013060438028791789,0.0007693134446954415
317,MAA,207,2.3816425120772946,0.012927683990515713,0.0011251545760798242
318,MHK,194,2.381443298969072,0.01773680815637916,0.002221483339588007
319,TAP,200,2.42,0.016278114968019345,0.0018151373070976876
320,MDLZ,228,2.1228070175438596,0.009620118624605212,-0.0006998651837752092
321,MPWR,229,2.502183406113537,0.019053885563071637,-0.0003485267153786339
322,MNST,213,2.347417840375587,0.0127999674061109,0.0005677790074508143
323,MCO,207,2.526570048309179,0.01510869349030168,0.0023677184079494338
324,MS,221,2.330316742081448,0.015483385403253003,0.0005270787455211024
325,MOS,218,2.2339449541284404,0.022446123472935585,-0.0008275573996740586
326,MSI,205,2.4048780487804877,0.013335035978632063,0.00035218252665291755
327,MSCI,217,2.52073732718894,0.017085174140218606,0.001700232436501504
328,NDAQ,200,2.755,0.014668005672633664,0.0024190711085654497
329,NTAP,208,2.5721153846153846,0.020077764228493885,0.0038248427225697243
330,NFLX,199,2.512562814070352,0.022467394337998964,0.0026890155398274925
331,NWL,206,2.4320388349514563,0.021765783884418063,0.005410790201642118
332,NEM,192,2.4791666666666665,0.01760392945458705,0.0007296850535921459
333,NWSA,205,2.346341463414634,0.016574107227979203,7.159081664078955e-05
334,NWS,206,2.2524271844660193,0.015233058378525274,-0.00013748106767842166
335,NEE,216,2.4212962962962963,0.01005496534023054,-0.0011914165275951473
336,NLSN,196,2.2551020408163267,0.014186947941339999,-0.0020126392183886983
337,NKE,218,2.4128440366972477,0.0137420499124452,0.0011838173016607537
338,NI,232,2.310344827586207,0.011159991051421247,-0.0014348189118048842
339,NSC,217,2.456221198156682,0.016748841159530733,0.00198932034129266
340,NTRS,210,2.238095238095238,0.01455514080736142,-5.744620972283842e-05
341,NOC,206,2.4563106796116503,0.01220857097359242,9.955454592622716e-05
342,NLOK,202,2.3217821782178216,0.011952844504894668,-0.002585226238749543
343,NCLH,199,2.35678391959799,0.02436386507562449,0.003088648524935862
344,NOV,224,2.1919642857142856,0.018628451146927627,-0.0030509197444421854
345,NRG,196,2.4489795918367347,0.019071975930777953,0.0005194811472801643
346,NUE,212,2.330188679245283,0.015608097676727472,0.0003725313083040561
347,NVDA,206,2.6941747572815533,0.027389457893446684,0.005800299760014725
348,NVR,185,2.6486486486486487,0.019375595400065743,0.001608726978222622
349,ORLY,193,2.481865284974093,0.016161568507119983,0.0019194900714939332
350,OXY,228,2.0921052631578947,0.017151107739315104,-0.0017267219689020244
351,ODFL,194,2.520618556701031,0.01929493495362496,0.0035468357682083094
352,OMC,219,2.095890410958904,0.01307021403342199,-0.000916690199669976
353,OKE,224,2.1651785714285716,0.01687846544533276,-0.0009046302112706388
354,ORCL,214,2.4766355140186915,0.01214771205076675,0.00018157110933968046
355,OTIS,52,2.0961538461538463,0.01718716667003263,0.0014052650954509448
356,PCAR,215,2.3069767441860467,0.013288650194155366,0.0012561874920019131
357,PKG,207,2.318840579710145,0.013291220030221623,-4.301399995123447e-05
358,PH,214,2.2990654205607477,0.01459352224166838,0.0007143635107775599
359,PAYX,203,2.3694581280788176,0.009518246701943865,-0.001226084105637278
360,PAYC,209,2.650717703349282,0.02500700621943838,0.0036514885982386596
361,PYPL,213,2.60093896713615,0.016284963842599563,0.001069904664283457
362,PNR,215,2.311627906976744,0.013454176936111631,-0.0005229792484670184
363,PBCT,200,2.26,0.01383127304722938,-0.0007229251569476189
364,PEP,211,2.4218009478672986,0.00792487346941761,-0.0019986926559730504
365,PKI,202,2.4603960396039604,0.014311179886512815,0.000738845205830183
366,PRGO,201,2.3333333333333335,0.01597156802623175,-0.0005612695495045262
367,PFE,202,2.3613861386138613,0.011752988467043616,0.002308904068416358
368,PM,207,2.367149758454106,0.01152863206387871,0.0003154093717424617
369,PSX,218,2.311926605504587,0.014258956924427696,-0.0016808706176888145
370,PNW,213,2.4131455399061035,0.011455845901800741,0.0002648127803842276
371,PXD,221,2.2986425339366514,0.019096397843991565,-0.0011896535082584468
372,PNC,224,2.169642857142857,0.012656441238942282,0.00014564513753940819
373,POOL,207,2.4879227053140096,0.015673402834991038,-0.00015439346298071636
374,PPG,214,2.364485981308411,0.012295723463558663,0.00047321679228257374
375,PPL,208,2.3461538461538463,0.011245276204384062,-0.00036653088808300216
376,PFG,231,2.134199134199134,0.013163515056636921,-0.0013568701357565835
377,PG,218,2.2889908256880735,0.008456523701187353,-0.0011565480649006164
378,PGR,196,2.510204081632653,0.01292026824470386,0.00046490068013921505
379,PLD,205,2.4829268292682927,0.014650911092257558,0.002332435768856059
380,PRU,223,2.2600896860986546,0.014920552097366866,0.00013669633709437212
381,PEG,212,2.231132075471698,0.009891918251452251,-0.001751654576267813
382,PSA,214,2.308411214953271,0.011383811451184406,-0.0010894692438634618
383,PHM,198,2.419191919191919,0.021354379574232245,0.002614427638608095
384,PVH,205,2.3268292682926828,0.025285701771505534,0.005831547081219191
385,QRVO,214,2.3738317757009346,0.019543749261168624,-0.00025843888014799707
386,PWR,214,2.2616822429906542,0.016775718058440043,0.002524347294889682
387,QCOM,203,2.2807881773399017,0.017117429645010285,0.002139527730914389
388,DGX,221,2.1538461538461537,0.011423479169785943,0.0006435124575180827
389,RL,210,2.4761904761904763,0.0206183889245703,0.0007017910775714038
390,RJF,228,2.3333333333333335,0.014759777087023784,0.0005706587706543602
